Lap 9,"[{'subject': [{'driver': 'OCO'}], 'action': 'fly', 'object': {'driver': ['MAZ'], 'main': ['past']}}, {'subject': [{'driver': 'OCO'}], 'action': 'move up', 'object': {'position': ['19']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | OCO [SEP] Action1 | fly [SEP] Object1 | driver | MAZ [SEP] Object1 | main | past [SEP] Agent2 | driver | OCO [SEP] Action2 | move up [SEP] Object2 | position | 19,Ocon flies past Magnussen to move up to 19th.
Lap 9,"[{'subject': [{'driver': 'MAZ'}], 'action': 'approach', 'object': {'driver': ['LAT']}}, {'subject': [{'other': 'gap'}], 'action': 'be', 'object': {'main': ['down to', '1.29'], 'driver': ['LAT'], 'timing': ['this lap']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | MAZ [SEP] Action1 | approach [SEP] Object1 | driver | LAT [SEP] Agent2 | other | gap [SEP] Action2 | be [SEP] Object2 | main | down to [SEP] Object2 | main | 1.29 [SEP] Object2 | driver | LAT [SEP] Object2 | timing | this lap,"Maiz is approaching Latifi, who is down to 1.29s this lap."
Lap 10,"[{'subject': [{'driver': 'VER'}], 'action': 'come', 'object': {'main': ['in pits', 'for hard tyres']}}, {'subject': [{'driver': 'VER'}], 'action': 'stay in', 'object': {'position': ['2']}}, {'subject': [{'driver': 'NOR'}], 'action': 'pit', 'object': {'main': ['from P7', 'to undercut'], 'driver': ['SAI']}}, {'subject': [{'driver': 'SAI'}], 'action': 'be', 'object': {'main': ['still out']}}, {'subject': [{'driver': ['GAS', 'TSU', 'RUS']}], 'action': 'pit', 'object': {}}]","Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | VER [SEP] Action1 | come [SEP] Object1 | main | in pits [SEP] Object1 | main | for hard tyres [SEP] Agent2 | driver | VER [SEP] Action2 | stay in [SEP] Object2 | position | 2 [SEP] Agent3 | driver | NOR [SEP] Action3 | pit [SEP] Object3 | main | from P7 [SEP] Object3 | main | to undercut [SEP] Object3 | driver | SAI [SEP] Agent4 | driver | SAI [SEP] Action4 | be [SEP] Object4 | main | still out [SEP] Agent5 | drivers | GAS, TSU, RUS [SEP] Action5 | pit","Verstappen comes in for hard tyres and stays in 2nd. Norris pits from P7 to undercut Sainz, who is still out. Gasly, Tsunoda, Russell and Russell also pit."
Lap 10,"[{'subject': [{'driver': 'VER'}], 'action': 'fly', 'object': {'driver': ['RIC'], 'main': ['past']}}, {'subject': [{'driver': 'VER'}], 'action': 'move up', 'object': {'position': ['4']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | VER [SEP] Action1 | fly [SEP] Object1 | driver | RIC [SEP] Object1 | main | past [SEP] Agent2 | driver | VER [SEP] Action2 | move up [SEP] Object2 | position | 4,Verstappen flies past Ricciardo to move up to fourth.
Lap 10,"[{'subject': [{'driver': 'TSU'}], 'action': 'be threathening', 'object': {'driver': ['MSC'], 'main': ['for position']}}, {'subject': [{'driver': 'TSU'}], 'action': 'be', 'object': {'main': ['0.0s behind'], 'driver': ['MSC'], 'position': ['12']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | TSU [SEP] Action1 | be threathening [SEP] Object1 | driver | MSC [SEP] Object1 | main | for position [SEP] Agent2 | driver | TSU [SEP] Action2 | be [SEP] Object2 | main | 0.0s behind [SEP] Object2 | driver | MSC [SEP] Object2 | position | 12,Tsuoda is threatening Schumacher for position. He's 0.0s behind and 12s behind.
Lap 11,"[{'subject': [{'driver': 'MSC'}], 'action': 'come', 'object': {'main': ['in pits', 'for hard tyres']}}, {'subject': [{'driver': 'MSC'}], 'action': 'drop to', 'object': {'position': ['17']}}, {'subject': [{'driver': 'SAI'}], 'action': 'make', 'object': {'main': ['pitstop', 'for hard tyres']}}, {'subject': [{'driver': 'SAI'}], 'action': 'stay in', 'object': {'position': ['6']}}, {'subject': [{'driver': ['RIC']}], 'action': 'pit', 'object': {}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | MSC [SEP] Action1 | come [SEP] Object1 | main | in pits [SEP] Object1 | main | for hard tyres [SEP] Agent2 | driver | MSC [SEP] Action2 | drop to [SEP] Object2 | position | 17 [SEP] Agent3 | driver | SAI [SEP] Action3 | make [SEP] Object3 | main | pitstop [SEP] Object3 | main | for hard tyres [SEP] Agent4 | driver | SAI [SEP] Action4 | stay in [SEP] Object4 | position | 6 [SEP] Agent5 | drivers | RIC [SEP] Action5 | pit,"Schumacher comes in the pits for hard tyres, dropping to 17th. Sainz makes a pitstop for the hard tyres and stays in sixth. Ricciardo pits."
Lap 12,"[{'subject': [{'driver': 'PER'}], 'action': 'pit', 'object': {'main': ['for medium tyres']}}, {'subject': [{'driver': 'PER'}], 'action': 'drop to', 'object': {'position': ['3']}}, {'subject': [{'driver': 'LEC'}], 'action': 'pit', 'object': {'main': ['for hard tyres']}}, {'subject': [{'driver': 'LEC'}], 'action': 'drop to', 'object': {'position': ['4']}}, {'subject': [{'driver': ['HAM', 'RAI']}], 'action': 'pit', 'object': {}}]","Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | PER [SEP] Action1 | pit [SEP] Object1 | main | for medium tyres [SEP] Agent2 | driver | PER [SEP] Action2 | drop to [SEP] Object2 | position | 3 [SEP] Agent3 | driver | LEC [SEP] Action3 | pit [SEP] Object3 | main | for hard tyres [SEP] Agent4 | driver | LEC [SEP] Action4 | drop to [SEP] Object4 | position | 4 [SEP] Agent5 | drivers | HAM, RAI [SEP] Action5 | pit","Perez pits for medium tyres, dropping to 3rd. Leclerc pits for hard tyres and drops to 4th. Hamilton, Raikkonen and Verstappen also pit."
Lap 12,"[{'subject': [{'driver': 'LEC'}], 'action': 'overtake', 'object': {'driver': ['BOT']}}, {'subject': [{'driver': 'LEC'}], 'action': 'move up', 'object': {'position': ['4']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | LEC [SEP] Action1 | overtake [SEP] Object1 | driver | BOT [SEP] Agent2 | driver | LEC [SEP] Action2 | move up [SEP] Object2 | position | 4,Leclerc overtakes Bottas to move up to fourth.
Lap 12,"[{'subject': [{'driver': 'VER'}], 'action': 'set', 'object': {'main': ['new fastest lap'], 'lap_time': ['100.426']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | VER [SEP] Action1 | set [SEP] Object1 | main | new fastest lap [SEP] Object1 | lap_time | 100.426,Verstappen sets a new fastest lap of 100.426s.
Lap 13,"[{'subject': [{'driver': 'HAM'}], 'action': 'come', 'object': {'main': ['in pits', 'for hard tyres']}}, {'subject': [{'driver': 'HAM'}], 'action': 'drop to', 'object': {'position': ['2']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | HAM [SEP] Action1 | come [SEP] Object1 | main | in pits [SEP] Object1 | main | for hard tyres [SEP] Agent2 | driver | HAM [SEP] Action2 | drop to [SEP] Object2 | position | 2,Hamilton comes in for hard tyres and drops to No. 2.
Lap 14,"[{'subject': [{'driver': 'GAS'}], 'action': 'pit', 'object': {'main': ['from P16', 'to undercut'], 'driver': ['RUS']}}, {'subject': [{'driver': 'RUS'}], 'action': 'be', 'object': {'main': ['still out']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | GAS [SEP] Action1 | pit [SEP] Object1 | main | from P16 [SEP] Object1 | main | to undercut [SEP] Object1 | driver | RUS [SEP] Agent2 | driver | RUS [SEP] Action2 | be [SEP] Object2 | main | still out,"Gasly pits from P16 to undercut Russell, who is still out."
Lap 15,"[{'subject': [{'driver': 'BOT'}], 'action': 'pit', 'object': {'main': ['for hard tyres']}}, {'subject': [{'driver': 'BOT'}], 'action': 'stay in', 'object': {'position': ['5']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | BOT [SEP] Action1 | pit [SEP] Object1 | main | for hard tyres [SEP] Agent2 | driver | BOT [SEP] Action2 | stay in [SEP] Object2 | position | 5,Bottas pits for hard tyres and stays in fifth.
Lap 15,"[{'subject': [{'driver': 'RAI'}], 'action': 'pass', 'object': {'driver': ['ALO']}}, {'subject': [{'driver': 'RAI'}], 'action': 'move up', 'object': {'position': ['13']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | RAI [SEP] Action1 | pass [SEP] Object1 | driver | ALO [SEP] Agent2 | driver | RAI [SEP] Action2 | move up [SEP] Object2 | position | 13,Raikkonen passes Alonso to move up to 13th.
Lap 15,"[{'subject': [{'driver': 'GAS'}], 'action': 'be out of', 'object': {'main': ['race']}}, {'subject': [{'other': 'his alphatauri car'}], 'action': 'be stationary', 'object': {'timing': ['first part of lap']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | GAS [SEP] Action1 | be out of [SEP] Object1 | main | race [SEP] Agent2 | other | his alphatauri car [SEP] Action2 | be stationary [SEP] Object2 | timing | first part of lap,"Gasly is out of the race, his alphatauri car is stationary for the first part of the lap."
Lap 15,"[{'subject': [{'driver': 'RUS'}], 'action': 'close', 'object': {'main': ['gap to'], 'driver': ['RAI']}}, {'subject': [{'other': 'gap'}], 'action': 'decrease', 'object': {'main': ['to', '2.05'], 'driver': ['RAI'], 'timing': ['end of lap']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | RUS [SEP] Action1 | close [SEP] Object1 | main | gap to [SEP] Object1 | driver | RAI [SEP] Agent2 | other | gap [SEP] Action2 | decrease [SEP] Object2 | main | to [SEP] Object2 | main | 2.05 [SEP] Object2 | driver | RAI [SEP] Object2 | timing | end of lap,Russell closes the gap to Raikkonen to 2.05s at the end of the lap.
Lap 17,"[{'subject': [{'driver': 'VET'}], 'action': 'come', 'object': {'main': ['in pits', 'for medium tyres']}}, {'subject': [{'driver': 'VET'}], 'action': 'drop to', 'object': {'position': ['14']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | VET [SEP] Action1 | come [SEP] Object1 | main | in pits [SEP] Object1 | main | for medium tyres [SEP] Agent2 | driver | VET [SEP] Action2 | drop to [SEP] Object2 | position | 14,Vettel comes in for medium tyres and drops to 14th.
Lap 18,"[{'subject': [{'driver': 'STR'}], 'action': 'pit', 'object': {'main': ['for medium tyres']}}, {'subject': [{'driver': 'STR'}], 'action': 'drop to', 'object': {'position': ['13']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | STR [SEP] Action1 | pit [SEP] Object1 | main | for medium tyres [SEP] Agent2 | driver | STR [SEP] Action2 | drop to [SEP] Object2 | position | 13,Stroll pits for medium tyres and drops to 13th.
Lap 18,"[{'subject': [{'driver': 'RAI'}], 'action': 'overtake', 'object': {'driver': ['GIO']}}, {'subject': [{'driver': 'RAI'}], 'action': 'move up', 'object': {'position': ['10']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | RAI [SEP] Action1 | overtake [SEP] Object1 | driver | GIO [SEP] Agent2 | driver | RAI [SEP] Action2 | move up [SEP] Object2 | position | 10,Raikkonen overtakes Giovinazzi to move up to 10th.
Lap 18,"[{'subject': [{'other': 'stewards'}], 'action': 'note', 'object': {'main': ['incident'], 'driver': ['ALO', 'RAI'], 'location': ['turn 1']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | other | stewards [SEP] Action1 | note [SEP] Object1 | main | incident [SEP] Object1 | driver | ALO [SEP] Object1 | driver | RAI [SEP] Object1 | location | turn 1,The stewards have noted an incident between Albon and Raikkonen at turn 1.
Lap 19,"[{'subject': [{'driver': 'STR'}], 'action': 'come', 'object': {'main': ['in pits', 'for medium tyres']}}, {'subject': [{'driver': 'STR'}], 'action': 'stay in', 'object': {'position': ['15']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | STR [SEP] Action1 | come [SEP] Object1 | main | in pits [SEP] Object1 | main | for medium tyres [SEP] Agent2 | driver | STR [SEP] Action2 | stay in [SEP] Object2 | position | 15,Stroll comes in the pits for medium tyres and stays in 15th.
Lap 22,"[{'subject': [{'other': 'fia'}], 'action': 'note', 'object': {'main': ['incident'], 'driver': ['ALO', 'GIO'], 'location': ['turn 12']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | other | fia [SEP] Action1 | note [SEP] Object1 | main | incident [SEP] Object1 | driver | ALO [SEP] Object1 | driver | GIO [SEP] Object1 | location | turn 12,Alonso and Giovinazzi have an incident at turn 12.
Lap 23,"[{'subject': [{'driver': 'GIO'}], 'action': 'pass', 'object': {'driver': ['ALO']}}, {'subject': [{'driver': 'GIO'}], 'action': 'move up', 'object': {'position': ['11']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | GIO [SEP] Action1 | pass [SEP] Object1 | driver | ALO [SEP] Agent2 | driver | GIO [SEP] Action2 | move up [SEP] Object2 | position | 11,Giovinazzi passes Alonso to move up to 11th.
Lap 24,"[{'subject': [{'driver': 'VET'}], 'action': 'close', 'object': {'main': ['gap to'], 'driver': ['RUS']}}, {'subject': [{'other': 'gap'}], 'action': 'be', 'object': {'main': ['only', '0.98'], 'driver': ['RUS'], 'timing': ['end of lap']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | VET [SEP] Action1 | close [SEP] Object1 | main | gap to [SEP] Object1 | driver | RUS [SEP] Agent2 | other | gap [SEP] Action2 | be [SEP] Object2 | main | only [SEP] Object2 | main | 0.98 [SEP] Object2 | driver | RUS [SEP] Object2 | timing | end of lap,Vettel closes the gap to Russell to only 0.98s at the end of the lap.
Lap 25,"[{'subject': [{'driver': 'MAZ'}], 'action': 'pit', 'object': {'main': ['from P19', 'to undercut'], 'driver': ['MSC']}}, {'subject': [{'driver': 'MSC'}], 'action': 'be', 'object': {'main': ['still out']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | MAZ [SEP] Action1 | pit [SEP] Object1 | main | from P19 [SEP] Object1 | main | to undercut [SEP] Object1 | driver | MSC [SEP] Agent2 | driver | MSC [SEP] Action2 | be [SEP] Object2 | main | still out,"Mazda pits from P19 to undercut Stroll, but he's still out."
Lap 25,"[{'subject': [{'driver': 'VET'}], 'action': 'pass', 'object': {'driver': ['RUS']}}, {'subject': [{'driver': 'VET'}], 'action': 'move up', 'object': {'position': ['13']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | VET [SEP] Action1 | pass [SEP] Object1 | driver | RUS [SEP] Agent2 | driver | VET [SEP] Action2 | move up [SEP] Object2 | position | 13,Vettel passes Russell to move up to 13th.
Lap 26,"[{'subject': [{'driver': 'GIO'}], 'action': 'box', 'object': {'main': ['for medium tyres']}}, {'subject': [{'driver': 'GIO'}], 'action': 'drop to', 'object': {'position': ['15']}}, {'subject': [{'driver': 'OCO'}], 'action': 'come', 'object': {'main': ['in pits', 'for medium tyres']}}, {'subject': [{'driver': 'OCO'}], 'action': 'drop to', 'object': {'position': ['18']}}, {'subject': [{'driver': ['LAT', 'MAZ']}], 'action': 'pit', 'object': {}}]","Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | GIO [SEP] Action1 | box [SEP] Object1 | main | for medium tyres [SEP] Agent2 | driver | GIO [SEP] Action2 | drop to [SEP] Object2 | position | 15 [SEP] Agent3 | driver | OCO [SEP] Action3 | come [SEP] Object3 | main | in pits [SEP] Object3 | main | for medium tyres [SEP] Agent4 | driver | OCO [SEP] Action4 | drop to [SEP] Object4 | position | 18 [SEP] Agent5 | drivers | LAT, MAZ [SEP] Action5 | pit","Giovinazzi boxes for medium tyres, dropping to 15th. Ocon comes in pits for mediums and drops to 18th. Latifi, Mazepin and Perez also pit."
Lap 26,"[{'subject': [{'other': 'fia'}], 'action': 'note', 'object': {'main': ['incident'], 'driver': ['GIO', 'ALO'], 'location': ['turn 12']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | other | fia [SEP] Action1 | note [SEP] Object1 | main | incident [SEP] Object1 | driver | GIO [SEP] Object1 | driver | ALO [SEP] Object1 | location | turn 12,"Giovinazzi, Alonso and Verstappen have all been taken out of the race after the incident at Turn 12."
Lap 27,"[{'subject': [{'driver': 'GIO'}], 'action': 'stop', 'object': {'main': ['for hard tyres']}}, {'subject': [{'driver': 'GIO'}], 'action': 'stay in', 'object': {'position': ['15']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | GIO [SEP] Action1 | stop [SEP] Object1 | main | for hard tyres [SEP] Agent2 | driver | GIO [SEP] Action2 | stay in [SEP] Object2 | position | 15,Giovinazzi stops for hard tyres and stays in 15th.
Lap 27,"[{'subject': [{'driver': 'GIO'}], 'action': 'fly', 'object': {'driver': ['STR'], 'main': ['past']}}, {'subject': [{'driver': 'GIO'}], 'action': 'move up', 'object': {'position': ['14']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | GIO [SEP] Action1 | fly [SEP] Object1 | driver | STR [SEP] Object1 | main | past [SEP] Agent2 | driver | GIO [SEP] Action2 | move up [SEP] Object2 | position | 14,Giovinazzi flies past Stroll to move up to 14th.
Lap 28,"[{'subject': [{'driver': 'ALO'}], 'action': 'come', 'object': {'main': ['in pits', 'for hard tyres']}}, {'subject': [{'driver': 'ALO'}], 'action': 'stay in', 'object': {'position': ['11']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | ALO [SEP] Action1 | come [SEP] Object1 | main | in pits [SEP] Object1 | main | for hard tyres [SEP] Agent2 | driver | ALO [SEP] Action2 | stay in [SEP] Object2 | position | 11,Alonso comes in the pits for hard tyres and stays in 11th.
Lap 28,"[{'subject': [{'other': 'virtual safety car'}], 'action': 'deploy', 'object': {'timing': ['lap 28']}}, {'subject': [{'other': 'virtual safety car'}], 'action': 'end', 'object': {'timing': ['this lap']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | other | virtual safety car [SEP] Action1 | deploy [SEP] Object1 | timing | lap 28 [SEP] Agent2 | other | virtual safety car [SEP] Action2 | end [SEP] Object2 | timing | this lap,The virtual safety car has been deployed on lap 28 and will end this lap.
Lap 28,"[{'subject': [{'other': 'track'}], 'action': 'be', 'object': {'main': ['clear']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | other | track [SEP] Action1 | be [SEP] Object1 | main | clear,The track is clear.
Lap 29,"[{'subject': [{'driver': 'ALO'}], 'action': 'enter', 'object': {'main': ['pits', 'for hard tyres']}}, {'subject': [{'driver': 'ALO'}], 'action': 'drop to', 'object': {'position': ['14']}}, {'subject': [{'driver': 'VER'}], 'action': 'come', 'object': {'main': ['in pits', 'for hard tyres']}}, {'subject': [{'driver': 'VER'}], 'action': 'drop to', 'object': {'position': ['2']}}, {'subject': [{'driver': ['SAI']}], 'action': 'pit', 'object': {}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | ALO [SEP] Action1 | enter [SEP] Object1 | main | pits [SEP] Object1 | main | for hard tyres [SEP] Agent2 | driver | ALO [SEP] Action2 | drop to [SEP] Object2 | position | 14 [SEP] Agent3 | driver | VER [SEP] Action3 | come [SEP] Object3 | main | in pits [SEP] Object3 | main | for hard tyres [SEP] Agent4 | driver | VER [SEP] Action4 | drop to [SEP] Object4 | position | 2 [SEP] Agent5 | drivers | SAI [SEP] Action5 | pit,"Alonso pits for hard tyres and drops to 14th. Verstappen comes in the pits for the hard tyres too, dropping to 2nd and Sainz pits for softs."
Lap 29,"[{'subject': [{'driver': 'VER'}], 'action': 'pass', 'object': {'driver': ['PER']}}, {'subject': [{'driver': 'VER'}], 'action': 'move up', 'object': {'position': ['2']}}, {'subject': [{'driver': 'STR'}], 'action': 'overtake', 'object': {'driver': ['RUS']}}, {'subject': [{'driver': 'STR'}], 'action': 'move up', 'object': {'position': ['12']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | VER [SEP] Action1 | pass [SEP] Object1 | driver | PER [SEP] Agent2 | driver | VER [SEP] Action2 | move up [SEP] Object2 | position | 2 [SEP] Agent3 | driver | STR [SEP] Action3 | overtake [SEP] Object3 | driver | RUS [SEP] Agent4 | driver | STR [SEP] Action4 | move up [SEP] Object4 | position | 12,Verstappen passes Perez to move up to 2nd. Stroll overtakes Russell and moves up to 12th.
Lap 30,"[{'subject': [{'driver': 'PER'}], 'action': 'box', 'object': {'main': ['for hard tyres']}}, {'subject': [{'driver': 'PER'}], 'action': 'drop to', 'object': {'position': ['4']}}, {'subject': [{'driver': 'SAI'}], 'action': 'enter', 'object': {'main': ['pits', 'for hard tyres']}}, {'subject': [{'driver': 'SAI'}], 'action': 'stay in', 'object': {'position': ['8']}}, {'subject': [{'driver': ['RIC', 'NOR']}], 'action': 'pit', 'object': {}}]","Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | PER [SEP] Action1 | box [SEP] Object1 | main | for hard tyres [SEP] Agent2 | driver | PER [SEP] Action2 | drop to [SEP] Object2 | position | 4 [SEP] Agent3 | driver | SAI [SEP] Action3 | enter [SEP] Object3 | main | pits [SEP] Object3 | main | for hard tyres [SEP] Agent4 | driver | SAI [SEP] Action4 | stay in [SEP] Object4 | position | 8 [SEP] Agent5 | drivers | RIC, NOR [SEP] Action5 | pit","Perez boxes in for hard tyres, dropping to fourth. Sainz enters the pits for the hard tyres and stays in eighth. Ricciardo, Norris and Verstappen also pit."
